98,NULL,NULL,lt_170co,,NULL,3,,,,,NULL,0.0000,NULL,0.000000,0.00,0.00,NULL,0.000000,0.00,NULL,0.00,0.00,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,0,0.000000,0,"          ",0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2024-08-22 00:00:00.000,31,,NULL,1,0,0,0,0,0,0,0,0,0,1,NULL,0,3,174,2021-10-01 23:19:16.497,2024-08-22 16:11:09.157,NULL,0.000000,0,NULL,0,0,1,NULL,NULL,NULL,0x0000000004084E65,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
99,NULL,NULL,"lt_4710 ",Brunswick Apartments,NULL,3,396 2nd Avenue East,Vancouver,BC,V5T 4L4,NULL,NULL,0,0.000000,0.00,0.00,NULL,0.000000,0.00,NULL,0.00,0.00,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,0,0.000000,1,"          ",0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2022-01-01 00:00:00.000,137,,NULL,0,0,0,0,0,0,0,0,0,0,1,NULL,0,3,3,2021-10-03 23:41:03.217,2022-09-02 12:45:07.043,NULL,0.000000,0,NULL,0,0,1,NULL,NULL,NULL,0x0000000004084E66,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
100,NULL,NULL,"lt_4715 ",Dorchester Apartments,NULL,3,,Vancouver,BC,,NULL,NULL,0,0.000000,0.00,0.00,NULL,0.000000,0.00,NULL,0.00,0.00,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,0,0.000000,1,"          ",0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2022-02-28 00:00:00.000,116,,NULL,0,0,0,0,0,0,0,0,0,0,1,NULL,0,3,2,2021-10-03 23:41:03.310,2022-09-27 13:13:51.667,NULL,0.000000,0,NULL,0,0,1,NULL,NULL,NULL,0x0000000004084E67,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
101,NULL,NULL,"lt_4720 ",Grange Apartments,NULL,3,,Vancouver,BC,,NULL,NULL,0,0.000000,0.00,0.00,NULL,0.000000,0.00,NULL,0.00,0.00,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,0,0.000000,1,"          ",0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2022-02-28 00:00:00.000,119,,NULL,0,0,0,0,0,0,0,0,0,0,1,NULL,0,3,2,2021-10-03 23:41:03.357,2022-09-27 13:14:36.310,NULL,0.000000,0,NULL,0,0,1,NULL,NULL,NULL,0x0000000004084E68,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
102,NULL,NULL,"lt_4725 ",Lincoln Apartments,NULL,3,,Vancouver,BC,,NULL,NULL,0,0.000000,0.00,0.00,NULL,0.000000,0.00,NULL,0.00,0.00,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,0,0.000000,1,"          ",0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2022-02-28 00:00:00.000,115,,NULL,0,0,0,0,0,0,0,0,0,0,1,NULL,0,3,2,2021-10-03 23:41:03.403,2022-09-27 13:13:39.357,NULL,0.000000,0,NULL,0,0,1,NULL,NULL,NULL,0x0000000004084E69,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
103,NULL,NULL,"lt_4730 ",Moray Apartments,NULL,3,,Vancouver,BC,,NULL,NULL,0,0.000000,0.00,0.00,NULL,0.000000,0.00,NULL,0.00,0.00,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,0,0.000000,1,"          ",0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2022-02-28 00:00:00.000,118,,NULL,0,0,0,0,0,0,0,0,0,0,1,NULL,0,3,2,2021-10-03 23:41:03.450,2022-09-27 13:14:20.500,NULL,0.000000,0,NULL,0,0,1,NULL,NULL,NULL,0x0000000004084E6A,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
104,NULL,NULL,"lt_4735 ",Solway Firth Apartments,NULL,3,,Vancouver,BC,,NULL,NULL,0,0.000000,0.00,0.00,NULL,0.000000,0.00,NULL,0.00,0.00,2018-11-29 00:00:00.000,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,0,0.000000,1,"          ",0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2022-02-28 00:00:00.000,117,,NULL,0,0,0,0,0,0,0,0,0,0,1,NULL,0,3,2,2021-10-03 23:41:03.500,2022-09-27 13:14:05.083,NULL,0.000000,0,NULL,0,0,1,NULL,NULL,NULL,0x0000000004084E6B,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
105,NULL,NULL,"lt_4740 ",Vallejo Court,NULL,3,1009 10th Avenue West,Vancouver,BC,V6H 1H9,NULL,NULL,0,0.000000,0.00,0.00,NULL,0.000000,0.00,NULL,0.00,0.00,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,0,0.000000,1,"          ",0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2022-08-28 00:00:00.000,114,,NULL,0,0,0,0,0,0,0,0,0,0,1,NULL,0,3,2,2021-10-03 23:41:03.530,2022-09-27 13:12:25.707,NULL,0.000000,0,NULL,0,0,1,NULL,NULL,NULL,0x0000000004084E6C,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
106,NULL,NULL,"lt_4750 ",North Garden Apartments,NULL,3,,Vancouver,BC,,NULL,NULL,0,0.000000,0.00,0.00,NULL,0.000000,0.00,NULL,0.00,0.00,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,0,0.000000,1,"          ",0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2022-02-28 00:00:00.000,141,,NULL,0,0,0,0,0,0,0,0,0,0,1,NULL,0,3,2,2021-10-03 23:41:03.577,2022-09-27 13:19:39.230,NULL,0.000000,0,NULL,0,0,1,NULL,NULL,NULL,0x0000000004084E6D,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
107,NULL,NULL,"lt_3065 ",1 Head Street,NULL,3,1 Head Street,Hamilton,ON,L9H 3H5,NULL,NULL,0,0.000000,0.00,0.00,NULL,0.000000,0.00,NULL,0.00,0.00,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,0,0.000000,0,"          ",0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2024-10-17 00:00:00.000,154,,NULL,1,0,0,0,0,0,0,0,0,0,1,NULL,0,3,2,2021-10-03 23:41:03.670,2024-10-17 14:24:05.263,NULL,0.000000,0,NULL,0,0,1,NULL,NULL,NULL,0x0000000004084E6E,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
122,NULL,NULL,.reconpr,REstack Conversion Properties,NULL,11,NULL,NULL,NULL,NULL,NULL,0.0000,0,0.000000,0.00,0.00,NULL,NULL,NULL,NULL,0.00,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,0,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,2021-10-04 11:18:43.590,2021-10-04 11:18:43.590,NULL,0.000000,0,NULL,0,0,0,NULL,NULL,NULL,0x0000000003D657A5,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
563,NULL,NULL,"lt_2004 ",Lotus Pacific Investment Inc.,NULL,3,Lotus Pacific Investment Inc.,,,,NULL,NULL,0,0.000000,0.00,0.00,NULL,NULL,NULL,NULL,0.00,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,107,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,0,2021-10-04 17:40:05.667,2022-05-12 19:36:52.000,NULL,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000003F17451,0,0,0,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL
564,NULL,NULL,"lt_2399 ",Brunswick Apartments LP,NULL,3,Brunswick Apartments LP,,,,NULL,NULL,0,0.000000,0.00,0.00,NULL,NULL,NULL,NULL,0.00,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,1,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2025-10-21 00:00:00.000,137,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,174,2021-10-04 17:40:05.753,2025-10-21 15:28:59.640,NULL,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0x00000000040062EC,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
565,NULL,NULL,"lt_2400 ",Brunswick Apartments GP Inc.,NULL,3,Brunswick Apartments GP Inc.,,,,NULL,NULL,0,0.000000,0.00,0.00,NULL,NULL,NULL,NULL,0.00,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,1,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2025-10-21 00:00:00.000,137,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,174,2021-10-04 17:40:05.800,2025-10-21 15:29:29.547,NULL,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0x00000000040062ED,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
566,NULL,NULL,"lt_2398 ",396 East 2nd Avenue Holdings Inc.,NULL,3,396 East 2nd Avenue Holdings Inc.,,,,NULL,NULL,0,0.000000,0.00,0.00,NULL,NULL,NULL,NULL,0.00,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,1,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2025-10-21 00:00:00.000,137,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,174,2021-10-04 17:40:05.860,2025-10-21 15:28:45.263,NULL,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0x00000000040062EE,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
567,NULL,NULL,"lt_2367 ",Dorchester Apartments GP Inc.,NULL,3,Dorchester Apartments GP Inc.,,,,NULL,NULL,0,0.000000,0.00,0.00,NULL,NULL,NULL,NULL,0.00,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,1,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2025-10-21 00:00:00.000,116,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,174,2021-10-04 17:40:05.910,2025-10-21 15:22:43.767,NULL,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0x00000000040062EF,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
568,NULL,NULL,"lt_2368 ",Dorchester Apartments LP,NULL,3,Dorchester Apartments LP,,,,NULL,NULL,0,0.000000,0.00,0.00,NULL,NULL,NULL,NULL,0.00,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,1,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2025-10-21 00:00:00.000,116,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,174,2021-10-04 17:40:05.957,2025-10-21 15:23:11.630,NULL,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0x00000000040062F0,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
569,NULL,NULL,"lt_2369 ",Dorchester Title Ltd.,NULL,3,Dorchester Title Ltd.,,,,NULL,NULL,0,0.000000,0.00,0.00,NULL,NULL,NULL,NULL,0.00,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,1,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2025-10-21 00:00:00.000,116,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,174,2021-10-04 17:40:06.003,2025-10-21 15:23:33.190,NULL,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0x00000000040062F1,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
570,NULL,NULL,"lt_2377 ",Grange Apartments GP Inc.,NULL,3,Grange Apartments GP Inc.,,,,NULL,NULL,0,0.000000,0.00,0.00,NULL,NULL,NULL,NULL,0.00,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,1,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2025-10-21 00:00:00.000,119,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,174,2021-10-04 17:40:06.050,2025-10-21 15:26:08.730,NULL,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0x00000000040062F2,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
571,NULL,NULL,"lt_2378 ",Grange Apartments LP,NULL,3,Grange Apartments LP,,,,NULL,NULL,0,0.000000,0.00,0.00,NULL,NULL,NULL,NULL,0.00,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,1,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2025-10-21 00:00:00.000,119,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,174,2021-10-04 17:40:06.110,2025-10-21 15:26:31.187,NULL,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0x00000000040062F3,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
572,NULL,NULL,"lt_2376 ",1395 West 14th Avenue Holdings,NULL,3,1395 West 14th Avenue Holdings,,,,NULL,NULL,0,0.000000,0.00,0.00,NULL,NULL,NULL,NULL,0.00,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,1,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2025-10-21 00:00:00.000,119,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,174,2021-10-04 17:40:06.160,2025-10-21 15:25:54.043,NULL,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0x00000000040062F4,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
573,NULL,NULL,"lt_2365 ",Lincoln Apartments LP,NULL,3,Lincoln Apartments LP,,,,NULL,NULL,0,0.000000,0.00,0.00,NULL,NULL,NULL,NULL,0.00,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,1,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2025-10-21 00:00:00.000,115,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,174,2021-10-04 17:40:06.207,2025-10-21 15:21:31.210,NULL,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0x00000000040062F5,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
574,NULL,NULL,"lt_2364 ",Lincoln Apartments GP Inc.,NULL,3,Lincoln Apartments GP Inc.,,,,NULL,NULL,0,0.000000,0.00,0.00,NULL,NULL,NULL,NULL,0.00,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0.000000,1,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,2025-10-21 00:00:00.000,115,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,174,2021-10-04 17:40:06.253,2025-10-21 15:21:09.070,NULL,0.000000,0,NULL,0,0,NULL,NULL,NULL,NULL,0x00000000040062F6,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
